"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
BAINEPUR, DARBHANGA",,A.N.M.,RCG,,,6642,,8630,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
BAINEPUR, DARBHANGA",,A.N.M.,EWS,,,835,,1734,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
BAINEPUR, DARBHANGA",,A.N.M.,EBC,,,2681,,4955,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
BAINEPUR, DARBHANGA",,A.N.M.,BC,,,3298,,5269,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
BANMANKHI, PURNEA",,A.N.M.,UR,7198,11235,,,,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
BANMANKHI, PURNEA",,A.N.M.,SC,,,1358,,2938,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
BANMANKHI, PURNEA",,A.N.M.,RCG,,,6844,,6914,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
BANMANKHI, PURNEA",,A.N.M.,EWS,,,1253,,1886,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
BANMANKHI, PURNEA",,A.N.M.,EBC,,,2690,,4832,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
BANMANKHI, PURNEA",,A.N.M.,BC,,,3197,,5266,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
FARBISGANJ, ARARIA",,A.N.M.,UR,2326,6812,,,,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
FARBISGANJ, ARARIA",,A.N.M.,ST,,,78,,183,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
FARBISGANJ, ARARIA",,A.N.M.,SC,,,2009,,3008,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
FARBISGANJ, ARARIA",,A.N.M.,RCG,,,7465,,8931,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
FARBISGANJ, ARARIA",,A.N.M.,EWS,,,1285,,1888,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
FARBISGANJ, ARARIA",,A.N.M.,EBC,,,2714,,5502,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
FARBISGANJ, ARARIA",,A.N.M.,DQ,,,64,,64,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
FARBISGANJ, ARARIA",,A.N.M.,BC,,,4662,,5492,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 15 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JAGDISIPUR, BHOJPUR",,A.N.M.,UR,3461,11024,,,,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JAGDISIPUR, BHOJPUR",,A.N.M.,ST,,,163,,189,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JAGDISIPUR, BHOJPUR",,A.N.M.,SC,,,1390,,2495,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JAGDISIPUR, BHOJPUR",,A.N.M.,RCG,,,5707,,7171,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JAGDISIPUR, BHOJPUR",,A.N.M.,EWS,,,1247,,1790,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JAGDISIPUR, BHOJPUR",,A.N.M.,EBC,,,2703,,4613,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JAGDISIPUR, BHOJPUR",,A.N.M.,BC,,,3206,,4513,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JANJARPUR, MADHUBANI",,A.N.M.,UR,3379,6858,,,,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JANJARPUR, MADHUBANI",,A.N.M.,ST,,,159,,197,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JANJARPUR, MADHUBANI",,A.N.M.,SC,,,1751,,2872,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JANJARPUR, MADHUBANI",,A.N.M.,RCG,,,7225,,8700,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JANJARPUR, MADHUBANI",,A.N.M.,EWS,,,1038,,1714,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JANJARPUR, MADHUBANI",,A.N.M.,EBC,,,2921,,5525,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JANJARPUR, MADHUBANI",,A.N.M.,BC,,,3277,,5253,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JAYANAGAR MADHUBANI",,A.N.M.,UR,5114,10158,,,,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JAYANAGAR MADHUBANI",,A.N.M.,ST,,,172,,172,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JAYANAGAR MADHUBANI",,A.N.M.,SC,,,2153,,3033,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JAYANAGAR MADHUBANI",,A.N.M.,RCG,,,7547,,8874,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JAYANAGAR MADHUBANI",,A.N.M.,EWS,,,1116,,1797,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JAYANAGAR MADHUBANI",,A.N.M.,EBC,,,3200,,5297,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 16 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
JAYANAGAR MADHUBANI",,A.N.M.,BC,,,3506,,5441,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
MANIHARI, KATIHAR",,A.N.M.,UR,3665,11268,,,,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
MANIHARI, KATIHAR",,A.N.M.,SC,,,1699,,2831,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
MANIHARI, KATIHAR",,A.N.M.,RCG,,,6916,,8342,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
MANIHARI, KATIHAR",,A.N.M.,EWS,,,1144,,1725,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
MANIHARI, KATIHAR",,A.N.M.,EBC,,,2759,,4703,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
MANIHARI, KATIHAR",,A.N.M.,BC,,,3433,,5116,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
PATORI, SAMASTIPUR",,A.N.M.,UR,1683,11396,,,,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
PATORI, SAMASTIPUR",,A.N.M.,ST,,,170,,207,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
PATORI, SAMASTIPUR",,A.N.M.,SC,,,954,,2464,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
PATORI, SAMASTIPUR",,A.N.M.,RCG,,,6098,,8233,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
PATORI, SAMASTIPUR",,A.N.M.,EWS,,,983,,1304,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
PATORI, SAMASTIPUR",,A.N.M.,EBC,,,2760,,4681,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
PATORI, SAMASTIPUR",,A.N.M.,DQ,,,29,,29,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
PATORI, SAMASTIPUR",,A.N.M.,BC,,,3255,,5068,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
SONPUR, SARAN",,A.N.M.,UR,2831,11287,,,,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
SONPUR, SARAN",,A.N.M.,ST,,,133,,190,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
SONPUR, SARAN",,A.N.M.,SC,,,856,,2338,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
SONPUR, SARAN",,A.N.M.,RCG,,,6831,,8011,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
SONPUR, SARAN",,A.N.M.,EWS,,,748,,1715,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 17 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
SONPUR, SARAN",,A.N.M.,EBC,,,2856,,4857,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
SONPUR, SARAN",,A.N.M.,BC,,,3215,,4934,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
TARAPUR, MUNGER",,A.N.M.,UR,2625,8135,,,,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
TARAPUR, MUNGER",,A.N.M.,SC,,,839,,1905,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
TARAPUR, MUNGER",,A.N.M.,RCG,,,4699,,4735,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
TARAPUR, MUNGER",,A.N.M.,EWS,,,777,,1420,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
TARAPUR, MUNGER",,A.N.M.,EBC,,,2090,,3366,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
TARAPUR, MUNGER",,A.N.M.,DQ,,,105,,105,,
"A.N.M. TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL
TARAPUR, MUNGER",,A.N.M.,BC,,,2542,,3437,,
A.N.M.M.C.H. GAYA,,"LABORATORY
TECHNICIAN",UR,141,2170,,,,,
A.N.M.M.C.H. GAYA,,"LABORATORY
TECHNICIAN",SC,,,260,,565,,
A.N.M.M.C.H. GAYA,,"LABORATORY
TECHNICIAN",RCG,,,1499,,1867,,
A.N.M.M.C.H. GAYA,,"LABORATORY
TECHNICIAN",EWS,,,183,,210,,
A.N.M.M.C.H. GAYA,,"LABORATORY
TECHNICIAN",EBC,,,577,,1263,,
A.N.M.M.C.H. GAYA,,"LABORATORY
TECHNICIAN",DQ,,,134,,134,,
A.N.M.M.C.H. GAYA,,"LABORATORY
TECHNICIAN",BC,,,706,,1220,,
A.N.M.M.C.H. GAYA,,O.T. ASSISTANT,UR,373,1056,,,,,
A.N.M.M.C.H. GAYA,,O.T. ASSISTANT,SC,,,198,,220,,
A.N.M.M.C.H. GAYA,,O.T. ASSISTANT,RCG,,,1608,,1608,,
A.N.M.M.C.H. GAYA,,O.T. ASSISTANT,EWS,,,154,,154,,
A.N.M.M.C.H. GAYA,,O.T. ASSISTANT,EBC,,,331,,407,,
A.N.M.M.C.H. GAYA,,O.T. ASSISTANT,BC,,,455,,498,,
A.N.M.M.C.H. GAYA,,"OPTHALMIC
ASSISTANT",UR,3011,4332,,,,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 18 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
A.N.M.M.C.H. GAYA,,"OPTHALMIC
ASSISTANT",SC,,,605,,987,,
A.N.M.M.C.H. GAYA,,"OPTHALMIC
ASSISTANT",EWS,,,482,,535,,
A.N.M.M.C.H. GAYA,,"OPTHALMIC
ASSISTANT",EBC,,,1724,,1893,,
A.N.M.M.C.H. GAYA,,"OPTHALMIC
ASSISTANT",DQ,,,136,,136,,
A.N.M.M.C.H. GAYA,,"OPTHALMIC
ASSISTANT",BC,,,1643,,2909,,
A.N.M.M.C.H. GAYA,,"X' RAY
TECHNICIAN",UR,1199,3750,,,,,
A.N.M.M.C.H. GAYA,,"X' RAY
TECHNICIAN",SC,,,711,,979,,
A.N.M.M.C.H. GAYA,,"X' RAY
TECHNICIAN",EWS,,,291,,880,,
A.N.M.M.C.H. GAYA,,"X' RAY
TECHNICIAN",EBC,,,850,,1160,,
A.N.M.M.C.H. GAYA,,"X' RAY
TECHNICIAN",DQ,,,12,,12,,
A.N.M.M.C.H. GAYA,,"X' RAY
TECHNICIAN",BC,,,1226,,1226,,
"Aacharya Sudarshan paramedical and Nursing College,
Mubarkpur, Mejarganj, Sitamarhi",,A.N.M.,UR,18549,79262,,,,,
"AAP Deepo Bhawa Mahavidyalaya, Brahmpura, Post-
Ghoghrdiha, Poolpras, Madhubani",,G.N.M.,UR,15959,75443,,,,,
"Aaryaman College of Higher Stadies, Bhagwanpur, Vaishali",,A.N.M.,UR,43874,90864,,,,,
"Aaryamn Heigher Eucation, Arvind Marg Lakshubigha,
Mahanandpur, Nagarnausa, Nalanda",,A.N.M.,UR,34291,46352,,,,,
"AAYUSHMAN NURSING TRAINING INSTITUTE, SRIRAM
NAGAR, BHAGWANPUR, MUZAFFARPUR",,A.N.M.,UR,7004,40351,,,,,
"AIHE PROFESSIONAL INSTITUTE, JAMSAUT, R.K. PURAM
ROAD, (MATHIYAPUR MORE) DANAPUR PATNA.",,A.N.M.,UR,11420,59754,,,,,
"AIHE PROFESSIONAL INSTITUTE, JAMSAUT, R.K. PURAM
ROAD, (MATHIYAPUR MORE) DANAPUR PATNA.",,G.N.M.,UR,3896,81835,,,,,
"AKASH NURSING TRAINING INSTITUTE NEAR BABA DHRAM
KANTA GOLAMBER, MACHHATAPUL, BUXAR",,A.N.M.,UR,20196,89578,,,,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 19 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"AMBEDKAR COLLEGE OF EDUCATION DALMIYA NAGAR
DEHRI, ROHTAS",,A.N.M.,UR,9766,89026,,,,,
"AMBEDKAR COLLEGE OF EDUCATION DALMIYA NAGAR
DEHRI, ROHTAS",,G.N.M.,UR,2973,71395,,,,,
"AMBEDKAR INST. OF HIGHER EDUCATION ANM SCHOOL,
OWN CAMPUS CHHITNAWA, DANAPUR PATNA",,A.N.M.,UR,10157,90826,,,,,
"AMBEDKAR INST. OF HIGHER EDUCATION ANM SCHOOL,
OWN CAMPUS CHHITNAWA, DANAPUR PATNA",,G.N.M.,UR,1989,87657,,,,,
"AMBEDKAR INSTITUTE OF EDUCATION, DURGADIH,
BIKRAMGANJ, ROHTAS",,A.N.M.,UR,31757,84545,,,,,
"Anamika Nursing and Paramedical College, Sirsa, Katihar",,G.N.M.,UR,6970,87835,,,,,
"ANJU INSTITUTE OF NURSING SCIENCE ISLAMPUR,
NALANDA",,A.N.M.,UR,11015,88996,,,,,
"ANM NURSES TRAINING CENTRE, LCT GHAT MAINPURA,
PATNA.",,A.N.M.,UR,9348,90637,,,,,
"ANUSHKA ANM TRAINING SCHOOL, LAKHISARAI",,A.N.M.,UR,13939,90900,,,,,
"APOLO NURSING TRAINING SCHOOL, SAIDNAGAR,
LAHARIYASARAI, DARBHANGA.",,G.N.M.,UR,10437,90389,,,,,
"Applo Nursing training school, Saidnagar, ekmighat,
Laheriasarai, Darbhanga",,A.N.M.,UR,17552,73271,,,,,
"Arariya School of Nursing Majgama, Arariya",,A.N.M.,UR,15663,85558,,,,,
"Arjun College of Nursing, Near Madrounee Power Grid, NH-
31 Nawgachiya, Bhagalpur",,A.N.M.,UR,8826,88230,,,,,
"Arjun College of Nursing, Near Madrounee Power Grid, NH-
31 Nawgachiya, Bhagalpur",,G.N.M.,UR,4661,90405,,,,,
"ARYABHAT INSTITUTE OF NURSING AND PARAMEDICAL,
ASHIYANA, DIGHA ROAD, PATNA.",,A.N.M.,UR,7860,90621,,,,,
"Ashoka Nursing and Paramedical College (ANM School)
Lakshubigha, Nagarnausa Nalanda",,A.N.M.,UR,33921,83878,,,,,
"ASHOKA NURSING AND PARAMEDICAL COLLEGE (GNM)
SCHOOL LACHUBIGHA,NAGARNOSHA, NALANDA.",,G.N.M.,UR,2477,46863,,,,,
"Ashoka School of Nursing (ANM) Mission Chouck,
Barbigha, Sheikhpura",,A.N.M.,UR,36699,89485,,,,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"LABORATORY
TECHNICIAN",UR,468,3024,,,,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"LABORATORY
TECHNICIAN",SC,,,283,,527,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 20 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"LABORATORY
TECHNICIAN",RCG,,,1876,,1876,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"LABORATORY
TECHNICIAN",EWS,,,377,,377,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"LABORATORY
TECHNICIAN",EBC,,,636,,662,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"LABORATORY
TECHNICIAN",DQ,,,86,,86,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"LABORATORY
TECHNICIAN",BC,,,761,,825,,
"B.M.I.M.S.PAWAPURI, NALANDA",,O.T. ASSISTANT,UR,258,1750,,,,,
"B.M.I.M.S.PAWAPURI, NALANDA",,O.T. ASSISTANT,SC,,,199,,300,,
"B.M.I.M.S.PAWAPURI, NALANDA",,O.T. ASSISTANT,RCG,,,975,,1722,,
"B.M.I.M.S.PAWAPURI, NALANDA",,O.T. ASSISTANT,EWS,,,202,,329,,
"B.M.I.M.S.PAWAPURI, NALANDA",,O.T. ASSISTANT,EBC,,,552,,626,,
"B.M.I.M.S.PAWAPURI, NALANDA",,O.T. ASSISTANT,BC,,,511,,939,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"OPTHALMIC
ASSISTANT",UR,664,5951,,,,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"OPTHALMIC
ASSISTANT",SC,,,677,,1494,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"OPTHALMIC
ASSISTANT",EWS,,,542,,946,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"OPTHALMIC
ASSISTANT",EBC,,,1763,,2291,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"OPTHALMIC
ASSISTANT",DQ,,,184,,184,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"OPTHALMIC
ASSISTANT",BC,,,1883,,2624,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"X' RAY
TECHNICIAN",UR,2059,5890,,,,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"X' RAY
TECHNICIAN",ST,,,106,,106,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"X' RAY
TECHNICIAN",SC,,,802,,932,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"X' RAY
TECHNICIAN",EWS,,,313,,866,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"X' RAY
TECHNICIAN",EBC,,,1034,,1135,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"X' RAY
TECHNICIAN",DQ,,,92,,92,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 21 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"B.M.I.M.S.PAWAPURI, NALANDA",,"X' RAY
TECHNICIAN",BC,,,1475,,1475,,
"B.S. INSTITUTE OF NURSING AND PARAMEDICAL SCIENCE,
MADHUBAN, MADHEPURA",,A.N.M.,UR,18141,77635,,,,,
"Baba Kedarnath Nursing College (ANM) Kushalpur Halt,
Bhojpur Kadeew, Dumrao, Buxar",,A.N.M.,UR,25967,85981,,,,,
"BABA RAJARAM COLLEGE OF EDUCATION, MATASHI,
HALSHI, LAKHISARAI.",,G.N.M.,UR,4350,78984,,,,,
"Baidhnath College of Education, Sour Chandipur, Rajapur,
Warisliganj, Nawada",,A.N.M.,UR,38386,78590,,,,,
"BALA JEE NURSING SCHOOL, AADARSH NAGAR,
SAMASTIPUR",,A.N.M.,UR,18303,89715,,,,,
"BENIPUR NURSING TRAINING SANSTHAN, BENIPUR,
DARBHANGA.",,A.N.M.,UR,13020,90767,,,,,
"BEST NURSING INSTITUTE (GNM SCHOOL) GOLAMBAR
NEAR BABA DHARMKANTA, BUXAR.",,G.N.M.,UR,4082,58702,,,,,
"BHABHYSHREE INSTITUTE OF NURSING (GNM TRAINING
SCHOOL), BHAGWAT NAGAR, PATNA",,G.N.M.,UR,4339,87193,,,,,
"Bhagalpur Institute of Nursing, Daudbat, Amrpur, Road
Bhagalpur",,G.N.M.,UR,15667,90096,,,,,
"BHAGALPUR INSTITUTE OF NURSING, DAUDWAT NEAR
GOSALA, BHAGALPUR",,A.N.M.,UR,7466,84705,,,,,
"BHAVYA SHREE INSTITUTE OF NURSING ANM TRAINING
SCHOOL, BHAGWAT NAGAR, KUMHRAR, PATNA",,A.N.M.,UR,16917,86475,,,,,
"BIHAR INSTITUTE OF NURSING AND PARA MEDICAL
JAITIPUR, NEORA PATNA.",,A.N.M.,UR,14837,69776,,,,,
"Bindeswari Prasad SinghCollege of Nursing, Gulabbagh,
Barh, Patna",,A.N.M.,UR,7831,79784,,,,,
"BUDHA INST. OF HEALTH EDUCATION ANM TRAINING
SCHOOL, SINGRA ASTHAN, POLICE LINE, GAYA",,A.N.M.,UR,11800,89097,,,,,
"BUDHA INSTITUTE OF HEALTH EDUCATION, BELDAR
BIGHA, GOROURA CHABILAPUR, NALANDA",,A.N.M.,UR,72523,87629,,,,,
"Champaran Group of Institution, Salim Nagar, Mirdawa,
Parsa, Maintand, W. champaran",,A.N.M.,UR,47200,62128,,,,,
"Champaran Group of Institution, Salim Nagar, Mirdawa,
Parsa, Maintand, W. champaran",,G.N.M.,UR,70885,70885,,,,,
"Champaran Nursing College, kathari, Post- Sathi,
Narkatiyaganj, West Champaran",,G.N.M.,UR,23323,90881,,,,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 22 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"CHANAKYA COLLEGE OF EDUCATION, DULHIN BAZAR,
PATNA",,G.N.M.,UR,8650,60685,,,,,
"Chanakya Institute of Health Education and Research,
Chanakya Nagar Bailey Road Khagaul, Patna",,A.N.M.,UR,41614,83418,,,,,
"Chanakya School of Nursing and Paramedical, Koilwar,
Bhojpur",,A.N.M.,UR,79311,79311,,,,,
"Chanchal Suman Nursing College, Phulwariya, Mahua,
Vaishali",,G.N.M.,UR,37200,86497,,,,,
"CHANDARGUPT MAURYA COLLEGE OF EDUCATIONAL
KALABHAGAWANPUR, SADISOPUR SARASAT, PATNA.",,A.N.M.,UR,17289,84601,,,,,
"CHAPRA ANM NURSING SCHOOL, RAUJA, VISHANPURA BY
PASS MAIN ROAD, CHAPRA SARAN",,A.N.M.,UR,18524,82955,,,,,
"Children Nursing and Paramedical Institute, Satnpur,
Samastipur",,A.N.M.,UR,61901,90227,,,,,
D.M.C.H. LAHERIASARAI,,"LABORATORY
TECHNICIAN",UR,26,3010,,,,,
D.M.C.H. LAHERIASARAI,,"LABORATORY
TECHNICIAN",SC,,,92,,892,,
D.M.C.H. LAHERIASARAI,,"LABORATORY
TECHNICIAN",RCG,,,1379,,1379,,
D.M.C.H. LAHERIASARAI,,"LABORATORY
TECHNICIAN",EWS,,,173,,235,,
D.M.C.H. LAHERIASARAI,,"LABORATORY
TECHNICIAN",EBC,,,297,,1419,,
D.M.C.H. LAHERIASARAI,,"LABORATORY
TECHNICIAN",DQ,,,42,,49,,
D.M.C.H. LAHERIASARAI,,"LABORATORY
TECHNICIAN",BC,,,468,,1492,,
D.M.C.H. LAHERIASARAI,,O.T. ASSISTANT,UR,43,1657,,,,,
D.M.C.H. LAHERIASARAI,,O.T. ASSISTANT,SC,,,168,,276,,
D.M.C.H. LAHERIASARAI,,O.T. ASSISTANT,EWS,,,57,,343,,
D.M.C.H. LAHERIASARAI,,O.T. ASSISTANT,EBC,,,136,,693,,
D.M.C.H. LAHERIASARAI,,O.T. ASSISTANT,DQ,,,80,,80,,
D.M.C.H. LAHERIASARAI,,O.T. ASSISTANT,BC,,,264,,932,,
D.M.C.H. LAHERIASARAI,,"OPTHALMIC
ASSISTANT",UR,1598,6869,,,,,
D.M.C.H. LAHERIASARAI,,"OPTHALMIC
ASSISTANT",ST,,,51,,217,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 23 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
D.M.C.H. LAHERIASARAI,,"OPTHALMIC
ASSISTANT",SC,,,724,,1444,,
D.M.C.H. LAHERIASARAI,,"OPTHALMIC
ASSISTANT",RCG,,,3546,,4826,,
D.M.C.H. LAHERIASARAI,,"OPTHALMIC
ASSISTANT",EWS,,,435,,564,,
D.M.C.H. LAHERIASARAI,,"OPTHALMIC
ASSISTANT",EBC,,,1525,,2778,,
D.M.C.H. LAHERIASARAI,,"OPTHALMIC
ASSISTANT",DQ,,,82,,144,,
D.M.C.H. LAHERIASARAI,,"OPTHALMIC
ASSISTANT",BC,,,1959,,3043,,
D.M.C.H. LAHERIASARAI,,"X' RAY
TECHNICIAN",UR,1268,6253,,,,,
D.M.C.H. LAHERIASARAI,,"X' RAY
TECHNICIAN",SC,,,687,,1468,,
D.M.C.H. LAHERIASARAI,,"X' RAY
TECHNICIAN",RCG,,,2578,,5216,,
D.M.C.H. LAHERIASARAI,,"X' RAY
TECHNICIAN",EWS,,,356,,409,,
D.M.C.H. LAHERIASARAI,,"X' RAY
TECHNICIAN",EBC,,,939,,2566,,
D.M.C.H. LAHERIASARAI,,"X' RAY
TECHNICIAN",DQ,,,62,,62,,
D.M.C.H. LAHERIASARAI,,"X' RAY
TECHNICIAN",BC,,,1494,,3032,,
"D.P. SINGH INST. OF EDUCATION GAUTAM NAGAR,
SHAHPUR BHAGANBIGHA RAHUI, BIHAR SHARIF, NALANDA",,A.N.M.,UR,12649,82589,,,,,
